offer_id	first_day_exposition	last_day_exposition	last_price	floor	open_plan	rooms	studio	area	kitchen_area	living_area	agent_fee	renovation	offer_type	category_type	unified_address	building_id
7340091001890718799	2016-08-15T00:00:00+03:00	2018-02-07T00:00:00+03:00	7076000.0	8	False	1	False	57.0	14.0	24.0	100.0	0.0	1	2	Россия, Санкт-Петербург, Кременчугская улица, 19к2	9078299753075961640
6299777310738304848	2017-02-01T00:00:00+03:00	2017-04-27T00:00:00+03:00	4630000.0	10	False	1	False	33.3				6.0	1	2	Россия, Санкт-Петербург, Яхтенная улица, 24к2	6033775875199550096
1562599205090745856	2018-01-19T00:00:00+03:00	2018-02-18T00:00:00+03:00	16000.0	4	False	1	False	32.0					2	2	Россия, Санкт-Петербург, Пушкинский район, посёлок Шушары, территория Детскосельский, Колпинское шоссе, 12	717193202097424503
3464020066989589665	2015-09-15T00:00:00+03:00	2017-06-29T00:00:00+03:00	23000736.0	3	False	3	False	122.9	19.9	74.7		5.0	1	2	Россия, Санкт-Петербург, Пискарёвский проспект, 1	2602497398498278376
1345943333560929025	2017-10-13T00:00:00+03:00	2017-10-16T00:00:00+03:00	17000.0	6	False	1	False	46.0	15.0	17.0	50.0	0.0	2	2	Россия, Ленинградская область, Всеволожский район, Сертолово, Кленовая улица, 7к1	6693294150281218753
3367195771330155496	2017-01-24T00:00:00+03:00	2018-06-16T00:00:00+03:00	8250000.0	5	False	4	False	112.0	9.6	78.8		0.0	1	2	Россия, Санкт-Петербург, улица Зои Космодемьянской, 17/26	762926916132365020
5616895794937319763	2018-06-06T00:00:00+03:00	2018-07-17T00:00:00+03:00	27000.0	5	False	1	False	34.0	11.0	15.0	50.0		2	2	Россия, Санкт-Петербург, улица Одоевского, 22	9144694981706497189
9069199666256293822	2015-05-14T00:00:00+03:00	2016-06-08T00:00:00+03:00	2250000.0	4	False	1	False	30.21	7.01	14.65		0.0	1	2	Россия, Санкт-Петербург, проспект Просвещения, 43А	5932455266521398262
6610571007693884417	2018-03-11T00:00:00+03:00	2018-03-21T00:00:00+03:00	22000.0	7	False	1	False	36.0	10.0	16.0	50.0	10.0	2	2	Россия, Санкт-Петербург, Парашютная улица, 38к1	6957418200792210187
9069199666281202100	2016-12-09T00:00:00+03:00	2017-01-06T00:00:00+03:00	2300000.0	1	False	2	False	55.7	7.4	35.9		0.0	1	2	Россия, Ленинградская область, Выборгский район, поселок городского типа Рощино, Садовая улица, 9	8473170890114454349
4098068387920543745	2017-11-02T00:00:00+03:00	2017-12-02T00:00:00+03:00	22000.0	22	False	1	False	50.0	13.0	30.0		7.0	2	2	Россия, Санкт-Петербург, Полевая Сабировская улица, 47к1	5228820002942450922
6248953643864792196	2017-10-11T00:00:00+03:00	2018-03-31T00:00:00+03:00	2525000.0	18	False	0	True	23.4		16.8			1	2	Россия, Санкт-Петербург, проспект Героев, 25к1	941528109879253735
4842857800007520394	2015-07-18T00:00:00+03:00	2016-03-28T00:00:00+03:00	4500000.0	5	False	3	False	56.6	8.2	38.3		0.0	1	2	Россия, Санкт-Петербург, улица Руставели, 2к2	3905432176648348656
4879256591224068657	2018-06-27T00:00:00+03:00	2018-07-12T00:00:00+03:00	23000.0	5	False	2	False	49.0			70.0		2	2	Россия, Санкт-Петербург, проспект Стачек, 89к1	575569616433857417
1492050390026415430	2017-06-05T00:00:00+03:00	2017-06-09T00:00:00+03:00	40000.0	3	False	2	False	55.0	22.0	37.0	100.0	0.0	2	2	Россия, Санкт-Петербург, Тамбовская улица, 11	5544766152749044163
5185331790719089409	2016-10-04T00:00:00+03:00	2016-11-28T00:00:00+03:00	1800000.0	1	False	1	False	36.0	8.9	18.0		11.0	1	2	Россия, Ленинградская область, Приозерск, Ленинградская улица, 16	4874848072983203893
1889012443199751680	2018-03-20T00:00:00+03:00	2018-03-31T00:00:00+03:00	16000.0	3	False	2	False	53.0	8.0			3.0	2	2	Россия, Ленинградская область, Гатчинский район, Веревское сельское поселение, деревня Малое Верево, улица Кириллова, 5к2	1032294434867317859
4333502796951480577	2018-02-19T00:00:00+03:00	2018-05-28T00:00:00+03:00	13800000.0	4	False	7	False	172.0	23.0	120.0		3.0	1	2	Россия, Санкт-Петербург, набережная реки Фонтанки, 131	5091220263802455842
236598654823540115	2018-03-23T00:00:00+03:00	2018-04-07T00:00:00+03:00	21000.0	18	False	2	False	65.0	14.0	34.0	100.0		2	2	Россия, Санкт-Петербург, проспект Маршака, 2к1	716941531357870599
236598654788681949	2018-03-28T00:00:00+03:00	2018-05-23T00:00:00+03:00	20000000.0	3	False	6	False	194.3	27.1	131.6	0.0	2.0	1	2	Россия, Санкт-Петербург, Социалистическая улица, 3	3180777648267876134
6782376997542535169	2017-09-15T00:00:00+03:00	2018-02-07T00:00:00+03:00	3600000.0	17	False	0	True	30.0		18.0		10.0	1	2	Россия, Санкт-Петербург, Пулковское шоссе, 38к2	6690775821291644665
7930788144433970391	2018-01-22T00:00:00+03:00	2018-08-17T00:00:00+03:00	40000.0	16	False	1	False	45.0			100.0		2	2	Россия, Санкт-Петербург, Смоленская улица, 18	3607428704046063917
7110103192797391120	2017-02-06T00:00:00+03:00	2017-04-24T00:00:00+03:00	2100000.0	1	False	1	False	30.5	5.7	17.3		11.0	1	2	Россия, Ленинградская область, Гатчина, Красноармейский проспект, 16	3199580700119545945
7521218898221064475	2016-12-22T00:00:00+03:00	2017-04-07T00:00:00+03:00	50000.0	5	False	2	False	78.0	15.0	45.0	100.0	0.0	2	2	Россия, Санкт-Петербург, улица Восстания, 24/27	7502832786909503478
3859700	2015-07-16T00:00:00+03:00	2016-01-31T00:00:00+03:00	3700000.0	5	False	1	True	31.0		25.0		3.0	1	2	Россия, Санкт-Петербург, 5-й Предпортовый проезд, 12к2	5256375314973459728
5565310413830659918	2018-06-19T00:00:00+03:00	2018-06-26T00:00:00+03:00	90000.0	3	False	0	True	130.0			100.0		2	2	Россия, Санкт-Петербург, Лиговский проспект, 63	3067594403020276159
6329172496241387008	2017-01-14T00:00:00+03:00	2017-02-04T00:00:00+03:00	16000.0	2	False	1	False	40.0	10.0	18.0		3.0	2	2	Россия, Санкт-Петербург, Пушкин, Сапёрная улица, 44к4	3351623205697848492
3376106655865048530	2017-07-06T00:00:00+03:00	2017-09-24T00:00:00+03:00	35000.0	2	False	2	False	97.0	8.0	35.0	100.0	0.0	2	2	Россия, Санкт-Петербург, улица Руднева, 22к1	2516989861423858932
2581555151907828224	2016-09-26T00:00:00+03:00	2016-11-10T00:00:00+03:00	2796000.0	25	False	1	False	35.0	9.48	17.24		0.0	1	2	Россия, Ленинградская область, Всеволожский район, Заневское городское поселение, деревня Кудрово, Европейский проспект, 14к4	7076615050583062321
9069199666280458258	2015-12-05T00:00:00+03:00	2017-08-26T00:00:00+03:00	3850000.0	7	False	2	False	56.0	7.5	31.0		0.0	1	2	Россия, Санкт-Петербург, Петергоф, Чичеринская улица, 9к1	801300963094852314
931628430222997760	2018-03-26T00:00:00+03:00	2018-04-02T00:00:00+03:00	22000.0	6	False	2	False	50.0		31.0	50.0	7.0	2	2	Россия, Санкт-Петербург, улица Чудновского, 8к1	8822294516381203734
8861167437507079425	2017-11-08T00:00:00+03:00	2018-02-08T00:00:00+03:00	5100000.0	5	False	3	False	68.0	8.4	43.2			1	2	Россия, Санкт-Петербург, Пушкинский район, посёлок Шушары, Школьная улица, 18	1238040241754435071
5868015347715804160	2017-02-22T00:00:00+03:00	2017-05-16T00:00:00+03:00	3000000.0	2	False	2	False	41.5	6.1	24.9		3.0	1	2	Россия, Санкт-Петербург, Ломоносов, Александровская улица, 51	3337242855411318749
6184707344370765817	2016-05-12T00:00:00+03:00	2016-08-01T00:00:00+03:00	6200000.0	12	False	2	False	51.0	10.0	29.0		0.0	1	2	Россия, Санкт-Петербург, Мебельная улица, 35Бк2	8421442918028920789
9204791146655558144	2016-03-21T00:00:00+03:00	2016-03-24T00:00:00+03:00	22500.0	2	False	1	False	42.0	10.0	18.0		10.0	2	2	Россия, Санкт-Петербург, Будапештская улица, 104к4	6865523042611193899
7487096949512385280	2018-03-24T00:00:00+03:00	2018-05-19T00:00:00+03:00	1700000.0	3	False	3	False	64.0					1	2	Россия, Ленинградская область, Луга, проспект Володарского, 37/5	3290809781290246817
8950851710601494272	2018-01-19T00:00:00+03:00	2018-02-21T00:00:00+03:00	30000.0	6	False	1	False	46.0	10.0	30.0	50.0	11.0	2	2	Россия, Санкт-Петербург, проспект Маршала Жукова, 48к1	5167719149498028733
7340091001893302954	2015-04-20T00:00:00+03:00	2018-03-30T00:00:00+03:00	7449000.0	1	False	4	False	87.0	10.0	60.0	100.0		1	2	Россия, Санкт-Петербург, набережная реки Фонтанки, 171	5091220263802455966
8824874158541401946	2018-02-19T00:00:00+03:00	2018-04-04T00:00:00+03:00	4200000.0	5	False	2	False	44.6	5.7	28.6	0.0	11.0	1	2	Россия, Санкт-Петербург, проспект Металлистов, 21к3	7342262232736006244
2180637513208051969	2016-08-23T00:00:00+03:00	2017-03-09T00:00:00+03:00	30000.0	3	False	3	False	108.0	11.0	62.0		10.0	2	2	Россия, Санкт-Петербург, Красное Село, Гвардейская улица, 12	5163360186828320226
4896355	2015-12-17T00:00:00+03:00	2016-02-16T00:00:00+03:00	3200000.0	2	False	1	False	33.7	7.7	17.5		3.0	1	2	Россия, Санкт-Петербург, Колпино, Заводской проспект, 48	1549642848657229236
7110103192797418955	2017-07-27T00:00:00+03:00	2017-09-05T00:00:00+03:00	3800000.0	3	False	3	False	49.7	7.2	34.9		2.0	1	2	Россия, Санкт-Петербург, Суздальский проспект, 93к1	7092781136104265413
6300461494541574813	2017-09-09T00:00:00+03:00	2018-02-07T00:00:00+03:00	4700000.0	5	False	2	False	50.2	6.0	31.1			1	2	Россия, Санкт-Петербург, улица Карпинского, 34к6	572963744983776257
8257118872255913982	2017-08-15T00:00:00+03:00	2017-12-02T00:00:00+03:00	40000.0	9	False	0	True	30.0		20.0	100.0	1.0	2	2	Россия, Санкт-Петербург, улица Академика Павлова, 7А	4854753293915394402
5152210162991287236	2017-04-25T00:00:00+03:00	2017-07-18T00:00:00+03:00	2900000.0	2	False	1	False	31.0	6.0	18.0		0.0	1	2	Россия, Санкт-Петербург, Северный проспект, 91	2661891200884779676
5283730787069354896	2015-10-09T00:00:00+03:00	2018-08-20T00:00:00+03:00	6946632.0	8	False	1	False	39.2	8.9	12.96		6.0	1	2	Россия, Санкт-Петербург, Приморский проспект, 62к1	1218123990061198088
3376106657703899061	2017-01-09T00:00:00+03:00	2017-05-20T00:00:00+03:00	50000.0	4	False	2	False	78.0	30.0	35.0	100.0	0.0	2	2	Россия, Санкт-Петербург, Ленинский проспект, 147к2	2371480959169199912
3882002697300865775	2017-06-09T00:00:00+03:00	2017-06-30T00:00:00+03:00	5800000.0	1	False	5	False	66.0		55.5		0.0	1	2	Россия, Санкт-Петербург, улица Подводника Кузьмина, 22	7398700174152257193
2554639205084945731	2016-12-17T00:00:00+03:00	2018-06-05T00:00:00+03:00	6300000.0	21	False	2	False	57.0	8.0	29.5		0.0	1	2	Россия, Санкт-Петербург, проспект Кузнецова, 12к1	2929603598081705286
132804156999184846	2016-08-30T00:00:00+03:00	2017-04-28T00:00:00+03:00	19500000.0	3	False	4	False	147.4		94.5		0.0	1	2	Россия, Санкт-Петербург, Выборгское шоссе, 5к2	6518233980538747775
5640023257872555264	2017-07-01T00:00:00+03:00	2018-05-23T00:00:00+03:00	3400000.0	18	False	2	False	47.0	15.0	24.0			1	2	Россия, Ленинградская область, Всеволожский район, посёлок Мурино, Петровский бульвар, 12к2	8574123471881618288
9069199666280339127	2016-04-14T00:00:00+03:00	2017-02-24T00:00:00+03:00	3340000.0	4	False	2	False	42.0	5.1	27.6		0.0	1	2	Россия, Санкт-Петербург, Петергоф, бульвар Разведчика, 6к3	8326281839634612099
3232271261663974657	2017-05-11T00:00:00+03:00	2017-08-04T00:00:00+03:00	10000000.0	1	False	4	False	110.0	14.0	66.0		11.0	1	2	Россия, Санкт-Петербург, Комендантский проспект, 7к1	8261318597948385731
496264665031988225	2016-07-20T00:00:00+03:00	2016-08-06T00:00:00+03:00	5970000.0	12	False	2	False	72.0	13.0	32.0		3.0	1	2	Россия, Санкт-Петербург, посёлок Парголово, улица Фёдора Абрамова, 4	301711797463483969
5760415171573051136	2017-08-10T00:00:00+03:00	2017-08-31T00:00:00+03:00	26000.0	3	False	0	True	30.0			100.0	10.0	2	2	Россия, Санкт-Петербург, улица Марата, 59	441906427059019376
5614092655317233156	2017-01-01T00:00:00+03:00	2017-01-19T00:00:00+03:00	2161822.0	16	False	1	False	34.84	9.0	18.9		0.0	1	2	Россия, Ленинградская область, Всеволожский район, посёлок Мурино, проспект Авиаторов Балтики, 3	3959996733305977261
9174606537144090332	2017-04-06T00:00:00+03:00	2017-05-11T00:00:00+03:00	20000.0	4	False	1	False	35.0	11.0	16.0		0.0	2	2	Россия, Санкт-Петербург, улица Катерников, 7	7714454623885289375
180937727290348979	2016-09-02T00:00:00+03:00	2016-11-21T00:00:00+03:00	5600000.0	5	False	1	False	82.5	19.7	25.5		0.0	1	2	Россия, Ленинградская область, Сосновый Бор, Молодёжная улица, 86	3629684113437142597
5592490235566360574	2018-03-27T00:00:00+03:00	2018-08-20T00:00:00+03:00	3150000.0	4	False	2	False	46.0	7.5	31.5		11.0	1	2	Россия, Ленинградская область, Выборгский район, Первомайское сельское поселение, посёлок Ильичёво, Парковая улица, 15	2100983273747889126
8310251211230877718	2017-01-11T00:00:00+03:00	2018-08-20T00:00:00+03:00	10700000.0	2	False	2	False	72.3	32.3	25.0	0.0		1	2	Россия, Санкт-Петербург, Суворовский проспект, 33	6141179305075696570
7340091001889641481	2018-02-01T00:00:00+03:00	2018-08-20T00:00:00+03:00	4195000.0	3	False	1	False	40.2	10.0	20.0	100.0		1	2	Россия, Ленинградская область, Всеволожский район, Заневское городское поселение, Кудрово, проспект Строителей, 6	885025363237967549
2146495285368174849	2017-12-03T00:00:00+03:00	2018-06-09T00:00:00+03:00	8980000.0	11	False	4	False	111.4	12.5	68.3			1	2	Россия, Санкт-Петербург, улица Бадаева, 9	441615260724186771
2554639205115542232	2017-07-30T00:00:00+03:00	2017-08-09T00:00:00+03:00	3350000.0	10	False	1	False	33.4	8.6	17.3		0.0	1	2	Россия, Санкт-Петербург, улица Коллонтай, 14к4	6441659253068090771
6276742484651083640	2017-08-28T00:00:00+03:00	2017-10-02T00:00:00+03:00	30000.0	1	False	1	False	32.0	5.0	17.0		0.0	2	2	Россия, Санкт-Петербург, Тамбовская улица, 75	5544766152749043973
7569505445669973688	2017-06-22T00:00:00+03:00	2017-07-17T00:00:00+03:00	4300000.0	6	False	2	False	44.0	7.0	27.0		0.0	1	2	Россия, Санкт-Петербург, улица Тельмана, 54	553403259736944068
180937727291358802	2015-04-10T00:00:00+03:00	2016-08-04T00:00:00+03:00	3850000.0	5	False	2	False	44.0	7.0	27.0		0.0	1	2	Россия, Санкт-Петербург, Светлановский проспект, 113к2	3816826505072652061
9174606537144947572	2018-03-11T00:00:00+03:00	2018-06-20T00:00:00+03:00	2344000.0	17	False	0	True	24.05		17.9			1	2	Россия, Ленинградская область, Всеволожский район, Заневское городское поселение, деревня Кудрово, проспект Строителей, 20к1	1534341056758962874
7521881594559003451	2017-04-10T00:00:00+03:00	2017-11-28T00:00:00+03:00	30000.0	17	False	1	False	31.0	9.0	16.0	50.0		2	2	Россия, Санкт-Петербург, Ушаковская набережная, 1к4	2382674064396194288
8975500830359662849	2018-01-01T00:00:00+03:00	2018-02-07T00:00:00+03:00	6286000.0	8	False	2	False	67.96	20.81	32.71		8.0	1	2	Россия, Санкт-Петербург, Сестрорецк, Приморское шоссе, 352	6439130807317094970
1742284362678268929	2016-09-19T00:00:00+03:00	2017-07-17T00:00:00+03:00	4800000.0	8	False	3	False	69.0	8.0	44.0		3.0	1	2	Россия, Ленинградская область, Выборг, улица Сухова, 18	476586670002022902
1176316991302754561	2018-06-12T00:00:00+03:00	2018-07-12T00:00:00+03:00	22000.0	21	False	1	False	38.4	10.3	26.9	0.0	10.0	2	2	Россия, Ленинградская область, Всеволожский район, Заневское городское поселение, Кудрово, Европейский проспект, 13к2	4766534529742725600
5155434146137120707	2017-09-08T00:00:00+03:00	2018-02-25T00:00:00+03:00	120000.0	2	False	4	False	105.0	86.0	63.0	100.0		2	2	Россия, Санкт-Петербург, Барочная улица, 12	1424126057583468609
9050926558367639297	2018-03-21T00:00:00+03:00	2018-04-21T00:00:00+03:00	23000.0	6	False	1	False	40.0					2	2	Россия, Санкт-Петербург, проспект Большевиков, 3к1	6967020089089317255
3312896786703984511	2016-01-11T00:00:00+03:00	2016-02-01T00:00:00+03:00	3100000.0	1	False	3	False	42.0		30.0		0.0	1	2	Россия, Санкт-Петербург, бульвар Новаторов, 14	6371358093780935423
6299724513921096696	2017-01-17T00:00:00+03:00	2017-03-18T00:00:00+03:00	26000.0	17	False	1	False	36.0	11.0	16.0	90.0	0.0	2	2	Россия, Санкт-Петербург, Коломяжский проспект, 15к1	123093618273108043
5152264856294121532	2018-05-14T00:00:00+03:00	2018-08-16T00:00:00+03:00	23000.0	8	False	1	False	33.0	10.0	18.0	100.0		2	2	Россия, Санкт-Петербург, посёлок Парголово, улица Николая Рубцова, 11к1	7428917673659545151
5592490235565347712	2017-12-12T00:00:00+03:00	2018-08-20T00:00:00+03:00	4650000.0	6	False	2	False	57.0	10.5	30.0			1	2	Россия, Ленинградская область, Всеволожск, микрорайон Южный, Невская улица, 3	5616954119746775245
5153034022900412595	2017-11-21T00:00:00+03:00	2018-02-08T00:00:00+03:00	3550000.0	11	False	1	False	33.5	8.5	15.7	1.0		1	2	Россия, Санкт-Петербург, проспект Маршака, 22	1166985374711651632
7621245109036347799	2016-09-13T00:00:00+03:00	2018-08-20T00:00:00+03:00	4870000.0	2	False	2	False	52.1	7.5	31.2	0.0	11.0	1	2	Россия, Санкт-Петербург, улица Дмитрия Устинова, 4к1	5391585316192068957
9174606537144054903	2017-02-01T00:00:00+03:00	2018-02-07T00:00:00+03:00	3100000.0	5	False	1	False	36.5	9.0	18.0		0.0	1	2	Россия, Санкт-Петербург, Петергоф, Парковая улица, 18	5749050356853344105
3101592772029657088	2018-06-28T00:00:00+03:00	2018-08-20T00:00:00+03:00	20000.0	1	False	1	False	45.0	12.0	20.0	60.0		2	2	Россия, Санкт-Петербург, Дунайский проспект, 55к1	8331213854790513716
384348488666597632	2018-06-13T00:00:00+03:00	2018-07-13T00:00:00+03:00	19000.0	15	False	0	True	25.0					2	2	Россия, Санкт-Петербург, улица Адмирала Трибуца, 5	2844409614380755008
1565382052786092288	2018-03-17T00:00:00+03:00	2018-08-12T00:00:00+03:00	25000.0	2	False	3	False	66.0	9.0	40.0	70.0		2	2	Россия, Санкт-Петербург, Дунайский проспект, 43к1	8331213854790545429
8353202309096042691	2017-05-14T00:00:00+03:00	2018-01-23T00:00:00+03:00	3990000.0	3	False	2	False	46.7	7.4	30.6		0.0	1	2	Россия, Санкт-Петербург, Пражская улица, 37к1	4566061620899587080
6302153685243586235	2018-05-03T00:00:00+03:00	2018-08-20T00:00:00+03:00	7050000.0	2	False	2	False	77.1	22.4	36.4			1	2	Россия, Санкт-Петербург, Пушкин, Анциферовская улица, 14к1	2227088092739424779
6425423515108019712	2018-06-08T00:00:00+03:00	2018-08-20T00:00:00+03:00	8700000.0	14	False	3	False	74.4	15.0	45.7			1	2	Россия, Санкт-Петербург, проспект Культуры, 25к4	3550571368450215451
7340091001889582925	2017-07-30T00:00:00+03:00	2018-07-14T00:00:00+03:00	7892100.0	2	False	3	False	73.0	12.82	40.72	100.0		1	2	Россия, Санкт-Петербург, проспект Королёва, 59к1	7373491244948375565
244178502043943922	2015-12-19T00:00:00+03:00	2016-05-09T00:00:00+03:00	4800000.0	6	False	2	False	50.3	7.0	32.8		0.0	1	2	Россия, Санкт-Петербург, Пушкинский район, Пушкин, Оранжерейная улица, 60	488894033151466542
5592490235564486661	2018-06-01T00:00:00+03:00	2018-08-20T00:00:00+03:00	3300000.0	3	False	2	False	53.7	9.0	30.0		11.0	1	2	Россия, Ленинградская область, Кировский район, Отрадное, Железнодорожная улица, 4А	8374278733780794546
6278491819191266475	2017-06-10T00:00:00+03:00	2017-06-17T00:00:00+03:00	19800.0	10	False	1	False	43.0	12.0	18.0		0.0	2	2	Россия, Санкт-Петербург, Ленинский проспект, 78к2	1861668167106595805
3464020066936141787	2016-12-22T00:00:00+03:00	2017-06-05T00:00:00+03:00	7820000.0	6	False	3	False	78.2	10.0	43.2		6.0	1	2	Россия, Санкт-Петербург, проспект Королёва, 59к4	7373491244948375562
4398262837114048769	2016-09-22T00:00:00+03:00	2016-10-11T00:00:00+03:00	75800000.0	3	False	5	False	230.0	26.0	145.0		1.0	1	2	Россия, Санкт-Петербург, Введенская улица, 21	8114989096678638836
6690903200492841287	2016-07-21T00:00:00+03:00	2016-08-12T00:00:00+03:00	2545000.0	11	False	1	False	38.43				0.0	1	2	Россия, Ленинградская область, Всеволожский район, поселок Мурино	1298772423149954514
233829746158594372	2015-12-25T00:00:00+03:00	2016-02-01T00:00:00+03:00	16000000.0	4	False	4	False	110.0	16.1	57.9		0.0	1	2	Россия, Санкт-Петербург, Яхтенная улица, 3к1	789694191900325460
2554639205114590757	2015-09-19T00:00:00+03:00	2018-02-07T00:00:00+03:00	2950000.0	5	False	1	False	31.2	5.5	17.5		0.0	1	2	Россия, Санкт-Петербург, Северный проспект, 61к4	6019982195354461767
5152264856293854406	2015-11-04T00:00:00+03:00	2018-06-26T00:00:00+03:00	22000.0	2	False	1	False	35.0	8.0	18.0	100.0		2	2	Россия, Санкт-Петербург, улица Кораблестроителей, 19к1	7323709713868686487
1237170038554100992	2018-05-07T00:00:00+03:00	2018-06-02T00:00:00+03:00	26000.0	10	False	2	False	67.0	10.0	33.0	50.0	1.0	2	2	Россия, Санкт-Петербург, Гражданский проспект, 116к5	8731613686795722733
5592490235564580743	2016-09-19T00:00:00+03:00	2018-05-21T00:00:00+03:00	6400000.0	3	False	3	False	64.8	20.7	37.3			1	2	Россия, Санкт-Петербург, Рижский проспект, 42	3201117308369979244
5283622080061148160	2017-11-03T00:00:00+03:00	2017-11-20T00:00:00+03:00	25000.0	10	False	1	False	45.0	9.0	20.0	80.0	10.0	2	2	Россия, Санкт-Петербург, проспект Просвещения, 46	6354249340138182857
6583474278369238273	2018-06-23T00:00:00+03:00	2018-08-20T00:00:00+03:00	6700000.0	11	False	2	False	64.1	11.7	36.2		3.0	1	2	Россия, Санкт-Петербург, Ленинский проспект, 78к1	1861668167106595804
4159557122220139815	2014-12-08T00:00:00+03:00	2017-04-20T00:00:00+03:00	5350000.0	2	False	1	False	50.0	11.0	27.0		0.0	1	2	Россия, Санкт-Петербург, Лиговский проспект, 175	2861706125080798221
5152264856293077640	2018-05-18T00:00:00+03:00	2018-06-01T00:00:00+03:00	180000.0	3	False	4	False	160.0	25.0	106.0	100.0		2	2	Россия, Санкт-Петербург, Дворцовая набережная, 16	7159686037924798978
7123989138643449377	2018-06-04T00:00:00+03:00	2018-07-13T00:00:00+03:00	35000.0	10	False	1	False	47.0	11.8	24.0	50.0		2	2	Россия, Санкт-Петербург, Среднерогатская улица, 9	4503175623386385730
3376106656812526423	2017-05-20T00:00:00+03:00	2017-05-25T00:00:00+03:00	38000.0	7	False	3	False	65.0		61.0	100.0	0.0	2	2	Россия, Санкт-Петербург, проспект Маршала Жукова, 45	82158892241765111
7501094270885931777	2018-08-04T00:00:00+03:00	2018-08-12T00:00:00+03:00	21500.0	4	False	3	False	65.0	9.0	44.0	100.0	11.0	2	2	Россия, Ленинградская область, Кировск, бульвар Партизанской Славы, 6	8457075816443608261
5155434146137120769	2017-12-19T00:00:00+03:00	2018-02-25T00:00:00+03:00	200000.0	8	False	3	False	104.0	67.0	68.0	100.0		2	2	Россия, Санкт-Петербург, Тверская улица, 6	4994643413828974795
9196309117638119425	2018-06-07T00:00:00+03:00	2018-07-09T00:00:00+03:00	25000.0	14	False	1	False	42.0					2	2	Россия, Санкт-Петербург, улица Хошимина, 9к1	1310548216957492958
7340091001889644366	2018-02-23T00:00:00+03:00	2018-04-05T00:00:00+03:00	2550000.0	12	False	1	False	34.0	9.2	17.0	100.0		1	2	Россия, Ленинградская область, Всеволожский район, деревня Новое Девяткино, Флотская улица, 9	2451664820532598289
8257118874722609684	2018-05-20T00:00:00+03:00	2018-06-19T00:00:00+03:00	25000.0	10	False	1	False	39.0	8.0	18.0	100.0		2	2	Россия, Санкт-Петербург, улица Брянцева, 15к2	3244528871993949952
6298002471976148781	2018-03-25T00:00:00+03:00	2018-08-20T00:00:00+03:00	2641193.0	22	False	1	False	27.1	4.67	14.13		5.0	1	2	Россия, Санкт-Петербург, проспект Просвещения	1169865396843559763
6329651152902111744	2017-06-07T00:00:00+03:00	2018-04-17T00:00:00+03:00	27000.0	1	False	2	False	52.0	9.0	31.0	70.0	10.0	2	2	Россия, Ленинградская область, Всеволожский район, посёлок Мурино, Новая улица, 11к1	7621053072404331901
767157575722283843	2015-12-13T00:00:00+03:00	2016-03-15T00:00:00+03:00	8650000.0	5	False	4	False	109.0	17.0	66.0		0.0	1	2	Россия, Санкт-Петербург, Солдатский переулок, 5	4882388158343953652
4842857800068411304	2016-09-24T00:00:00+03:00	2016-10-02T00:00:00+03:00	4400000.0	9	False	2	False	52.0	8.0	35.0		0.0	1	2	Россия, Санкт-Петербург, Кондратьевский проспект, 79	8581452427675857084
5141797489724519373	2018-06-18T00:00:00+03:00	2018-07-05T00:00:00+03:00	28000.0	11	False	2	False	58.0	14.0	30.0	50.0		2	2	Россия, Ленинградская область, Всеволожский район, Заневское городское поселение, деревня Кудрово, Итальянский переулок, 4	8130593558849740384
6001565266517428481	2015-01-12T00:00:00+03:00	2016-11-28T00:00:00+03:00	17000.0	13	False	1	False	35.0	9.0	16.0		3.0	2	2	Россия, Санкт-Петербург, улица Маршала Казакова, 68к1	5809952634094105883
3376106655867914391	2017-06-28T00:00:00+03:00	2017-07-11T00:00:00+03:00	40000.0	3	False	2	False	67.0	10.0	35.0	100.0	0.0	2	2	Россия, Санкт-Петербург, Варшавская улица, 19	6865142217392758966
3375339907680403541	2017-02-23T00:00:00+03:00	2017-02-24T00:00:00+03:00	25000.0	1	False	2	False	56.0	9.0	30.0	100.0	0.0	2	2	Россия, Санкт-Петербург, Конторская улица, 18	6072468226709963672
6299009708806367571	2015-01-23T00:00:00+03:00	2017-07-10T00:00:00+03:00	22000.0	1	False	1	False	34.0	7.0	18.0		0.0	2	2	Россия, Санкт-Петербург, улица Брянцева, 6	4756224556377263598
5153004142454990825	2018-08-13T00:00:00+03:00	2018-08-20T00:00:00+03:00	4600000.0	1	False	3	False	59.5	5.4	39.4			1	2	Россия, Санкт-Петербург, улица Стойкости, 2/11	132296357019462818
5911337756890222080	2018-02-21T00:00:00+03:00	2018-03-23T00:00:00+03:00	30000.0	1	False	1	False	50.0			60.000004		2	2	Россия, Ленинградская область, Выборг, Ленинградское шоссе, 59	4582403974694471924
1186634204038768896	2017-11-16T00:00:00+03:00	2017-11-23T00:00:00+03:00	17000.0	5	False	0	True	27.0		15.0	0.0		2	2	Россия, Ленинградская область, Всеволожский район, Заневское городское поселение, деревня Кудрово, Пражская улица, 11	910258041198520099
9174606537144832223	2017-10-05T00:00:00+03:00	2018-02-07T00:00:00+03:00	4700000.0	5	False	3	False	58.1	6.0	38.3			1	2	Россия, Санкт-Петербург, Бассейная улица, 11	1947435343262898649
3037089303625050881	2018-06-03T00:00:00+03:00	2018-07-05T00:00:00+03:00	29000.0	2	False	1	False	41.0					2	2	Россия, Санкт-Петербург, Выборгское шоссе, 17к2	848931414102812682
